unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,prompt_mode,line_context_frame,prompt_img_nano
87,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""起きてすぐ熱いお茶に向かう前に、常温の水をひと口飲みます。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '起きてすぐ熱いお茶に向かう前に、常温の水をひと口飲みます。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
88,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""たくさん飲まなければならない、という話ではありません。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'たくさん飲まなければならない、という話ではありません。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
89,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""体の状態や病気によって、水分のとり方は人それぞれです。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '体の状態や病気によって、水分のとり方は人それぞれです。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
90,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""医師から水分の制限を受けている方は、その指示を優先してください。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '医師から水分の制限を受けている方は、その指示を優先してください。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
91,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""美智子さんにとっては、ひと口の水が、朝を急がないための合図にもなりました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんにとっては、ひと口の水が、朝を急がないための合図にもなりました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
92,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""数日たつと、美智子さんは自分の歩き方を前より丁寧に見るようになりました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '数日たつと、美智子さんは自分の歩き方を前より丁寧に見るようになりました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
93,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""今日は足が重いなと思う日は、予定を詰め込みすぎないようにしました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '今日は足が重いなと思う日は、予定を詰め込みすぎないようにしました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
94,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""買い物へ行く前に、天気と足元を確かめました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '買い物へ行く前に、天気と足元を確かめました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
95,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""少し疲れている日は、部屋の中でも急な向き変えを避けました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '少し疲れている日は、部屋の中でも急な向き変えを避けました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
96,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""台所で振り返るときも、足の向きを小さく変えてから体を回しました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '台所で振り返るときも、足の向きを小さく変えてから体を回しました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
97,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""こうした工夫は、見た目にはほとんどわかりません。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'こうした工夫は、見た目にはほとんどわかりません。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
98,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""でも本人にとっては、暮らしの速度を体に合わせ直す大切な調整でした。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'でも本人にとっては、暮らしの速度を体に合わせ直す大切な調整でした。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
99,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""ある夕方、娘さんが野菜を届けに来ました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'ある夕方、娘さんが野菜を届けに来ました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
100,S08_life_adjustments,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""美智子さんは、最近少しだけ立つときに気をつけているの、と話しました。"", ""scene_group_id"": ""S08_life_adjustments"", ""visual_intent"": ""Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんは、最近少しだけ立つときに気をつけているの、と話しました。'. Michiko calmly adjusts her morning routine: hands on knees, feet flat, small hallway footlight, stable slippers, clear walking path, a glass of water on the table. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
101,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""娘さんは驚きすぎず、そうなんだね、とゆっくり聞いてくれました。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '娘さんは驚きすぎず、そうなんだね、とゆっくり聞いてくれました。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
102,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""そして、廊下の明かりが見やすくなったことに気づきました。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'そして、廊下の明かりが見やすくなったことに気づきました。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
103,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""手帳に体調を書いていることも、いいね、と言ってくれました。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '手帳に体調を書いていることも、いいね、と言ってくれました。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
104,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""家族に話すと、大げさに心配されるのではないかと思う方もいます。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '家族に話すと、大げさに心配されるのではないかと思う方もいます。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
105,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""けれど、何が起きたかを落ち着いて伝えることは、安心につながる場合があります。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'けれど、何が起きたかを落ち着いて伝えることは、安心につながる場合があります。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
106,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""たとえば、いつ、どの動作でふらっとしたのか。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'たとえば、いつ、どの動作でふらっとしたのか。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
107,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""朝だったのか、夜だったのか。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '朝だったのか、夜だったのか。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
108,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""立ち上がった直後だったのか、歩いている途中だったのか。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '立ち上がった直後だったのか、歩いている途中だったのか。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
109,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""薬を飲み始めた時期と重なっていないか。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '薬を飲み始めた時期と重なっていないか。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
110,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""こうした小さな情報は、医師や薬剤師に相談するときにも役立ちます。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'こうした小さな情報は、医師や薬剤師に相談するときにも役立ちます。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
111,S09_family_sharing,everyday_example,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""もちろん、ふらつきが何度も続くときは、自己判断だけで済ませないほうが安心です。"", ""scene_group_id"": ""S09_family_sharing"", ""visual_intent"": ""Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'もちろん、ふらつきが何度も続くときは、自己判断だけで済ませないほうが安心です。'. Michiko calmly talks with her adult daughter at a low table, notebook nearby, warm domestic atmosphere, no dialogue balloons. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
112,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""めまいが強いときや、失神しそうな感じがあるときは、早めに相談してください。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'めまいが強いときや、失神しそうな感じがあるときは、早めに相談してください。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
113,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""胸の苦しさ、強い頭痛、ろれつの回りにくさがあるときも、様子見にしないほうがよい場合があります。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '胸の苦しさ、強い頭痛、ろれつの回りにくさがあるときも、様子見にしないほうがよい場合があります。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
114,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""片側の手足に力が入りにくいなど、いつもと違う症状があるときも同じです。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '片側の手足に力が入りにくいなど、いつもと違う症状があるときも同じです。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
115,S10_consult_caution,object_focus,none,no_readable_text,line_context_locked_keyframe,"{""script_text"": ""薬を飲み始めた時期と重なるときは、医師や薬剤師に話してみましょう。"", ""scene_group_id"": ""S10_consult_caution"", ""visual_intent"": ""A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic""}","kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '薬を飲み始めた時期と重なるときは、医師や薬剤師に話してみましょう。'. A calm kitchen table scene with a notebook, medicine pouch, calendar, and phone, suggesting consultation without showing a clinic. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG."
